node1,node2,distance,waypoints
15,27,1559.52,"102.858885,24.8273;102.858885,24.827296;102.858125,24.826845;102.858125,24.826845;102.857674,24.826549;102.857674,24.826549;102.857253,24.826372;102.857253,24.826372;102.856853,24.826211;102.856853,24.826211;102.856732,24.826133;102.856515,24.826037;102.856515,24.826037;102.856094,24.825838;102.856094,24.825838;102.855521,24.825551;102.855521,24.825551;102.855126,24.825339;102.854839,24.825247;102.854839,24.825247;102.854757,24.825226;102.854757,24.825226;102.854006,24.824987;102.85398,24.824983;102.85398,24.824983;102.853186,24.824735;102.853186,24.824735;102.852643,24.82441;102.852643,24.82441;102.852569,24.824371;102.852569,24.824371;102.852261,24.824201;102.85214,24.824093;102.85214,24.824093;102.851975,24.82395;102.851975,24.82395;102.851554,24.823615;102.851554,24.823615;102.851345,24.823446;102.851345,24.823446;102.85076,24.822956;102.85076,24.822956;102.850521,24.822752;102.850521,24.822752;102.850182,24.822565;102.850182,24.822565;102.849952,24.822474;102.849497,24.822339;102.849162,24.822309;102.848872,24.822309;102.848724,24.822322;102.848724,24.822322;102.84855,24.822352;102.848069,24.822496;102.848069,24.822496;102.847895,24.822569;102.847535,24.822773;102.847535,24.822773;102.847309,24.822969;102.84714,24.823147;102.84714,24.823147;102.846593,24.823763;102.846593,24.823763;102.84635,24.824023;102.845851,24.824397;102.845851,24.824397;102.845451,24.824696;102.845187,24.824957;102.844844,24.825434;102.844844,24.825434;102.844722,24.825686;102.844718,24.825686;102.844544,24.825629;102.844544,24.825629"
15,28,718.35,"102.858885,24.8273;102.858885,24.827296;102.858125,24.826845;102.858125,24.826845;102.857674,24.826549;102.857674,24.826549;102.857253,24.826372;102.857253,24.826372;102.856853,24.826211;102.856853,24.826211;102.856732,24.826133;102.856515,24.826037;102.856515,24.826037;102.856094,24.825838;102.856094,24.825838;102.855521,24.825551;102.855521,24.825551;102.855126,24.825339;102.854839,24.825247;102.854839,24.825247;102.854757,24.825226;102.854757,24.825226;102.854006,24.824987;102.85398,24.824983;102.85398,24.824983;102.853186,24.824735;102.853186,24.824735;102.852643,24.82441;102.852639,24.82441;102.85283,24.824045;102.852869,24.823997"
16,17,676.8,"102.844939,24.827951;102.844792,24.828355;102.844787,24.828355;102.84546,24.828529;102.84546,24.828529;102.845543,24.828563;102.845543,24.828563;102.845729,24.828655;102.846141,24.828928;102.846141,24.828928;102.846276,24.828772;102.846424,24.828659;102.846497,24.828615;102.846719,24.828546;102.847005,24.828485;102.847005,24.828481;102.847027,24.828273;102.847053,24.828181;102.847053,24.828181;102.847144,24.827869;102.847144,24.827869;102.8475,24.82668;102.847643,24.82628;102.847782,24.826042;102.847973,24.825833;102.848312,24.825564;102.848394,24.825508;102.848394,24.825508;102.848433,24.825482;102.848759,24.825386;102.849089,24.825321;102.849388,24.825317;102.849666,24.825334;102.849666,24.825334;102.849978,24.824766;102.849978,24.824761;102.850278,24.824965;102.850278,24.824965;102.850456,24.825087;102.850495,24.825095;102.850543,24.825087"
16,18,996.96,"102.844939,24.827951;102.844792,24.828355;102.844787,24.828355;102.84546,24.828529;102.84546,24.828529;102.845543,24.828563;102.845543,24.828563;102.845729,24.828655;102.846141,24.828928;102.846141,24.828928;102.846276,24.828772;102.846424,24.828659;102.846497,24.828615;102.846719,24.828546;102.847005,24.828485;102.847005,24.828485;102.847582,24.828403;102.847826,24.828385;102.848186,24.828403;102.848186,24.828403;102.848294,24.828407;102.848294,24.828407;102.848477,24.828437;102.848477,24.828437;102.84928,24.828572;102.849384,24.828615;102.849501,24.828698;102.849583,24.828776;102.849935,24.828906;102.849935,24.828906;102.850039,24.828945;102.850087,24.828989;102.850095,24.829062;102.850095,24.829097;102.850043,24.829384;102.850039,24.829384;102.850213,24.829392;102.850955,24.829384;102.850955,24.829384;102.851411,24.829444;102.851411,24.829444;102.851667,24.829102;102.851766,24.828984;102.851892,24.828845;102.852161,24.828624;102.852595,24.828351;102.852678,24.828329;102.852756,24.828273;102.853095,24.828168;102.853372,24.828125;102.853372,24.828125;102.853841,24.828112;102.853841,24.828112;102.854002,24.828099;102.854392,24.828064;102.854931,24.827925;102.854931,24.827925;102.855095,24.827865;102.855095,24.82786;102.855404,24.828125;102.855404,24.828125;102.855499,24.828199;102.855499,24.828199;102.855117,24.82829;102.855117,24.82829"
16,19,736.69,"102.845152,24.827591;102.845213,24.827452;102.845213,24.827452;102.84566,24.826441;102.84566,24.826441;102.845729,24.826289;102.845729,24.826289;102.845929,24.825846;102.845929,24.825846;102.845981,24.825729;102.845981,24.825725;102.846298,24.825829;102.84638,24.825842;102.846506,24.825838;102.846615,24.825773;102.846615,24.825773;102.846706,24.825655;102.846706,24.825655;102.846997,24.824931;102.846997,24.824878;102.846979,24.824835;102.846953,24.824818;102.846949,24.824813;102.847057,24.824635;102.847183,24.824345;102.847231,24.824319;102.847231,24.824314;102.847418,24.824562;102.847418,24.824562;102.847496,24.824414;102.847565,24.824301;102.847565,24.824301;102.847587,24.824271;102.847587,24.824271;102.847678,24.824071;102.847795,24.823993;102.848433,24.823859;102.848433,24.823859;102.848941,24.82375;102.848941,24.82375;102.84921,24.823689;102.849314,24.823681;102.849462,24.823694;102.849462,24.823694;102.849614,24.823733;102.849705,24.823789;102.849844,24.823898;102.849844,24.823898;102.850191,24.824045;102.850191,24.824045"
16,20,237.87,"102.845152,24.827591;102.845213,24.827452;102.845213,24.827452;102.84566,24.826441;102.84566,24.826441;102.845729,24.826289;102.845729,24.826285"
16,21,569.42,"102.845152,24.827591;102.845213,24.827452;102.845213,24.827448;102.844301,24.827131;102.844297,24.827127;102.844323,24.826706;102.844323,24.826706;102.844358,24.826567;102.844358,24.826567;102.844544,24.826037;102.844605,24.825924;102.844605,24.825924;102.844718,24.82569;102.844718,24.825686;102.844544,24.825629;102.844544,24.825629;102.843524,24.825256;102.843524,24.825256;102.842187,24.824805;102.842183,24.8248;102.842148,24.824935;102.842144,24.824935;102.842057,24.824896;102.842057,24.824896;102.841988,24.824844;102.841984,24.824839"
16,22,624.75,"102.844939,24.827951;102.844792,24.828355;102.844787,24.828355;102.84546,24.828529;102.84546,24.828529;102.845543,24.828563;102.845543,24.828563;102.845729,24.828655;102.846141,24.828928;102.846141,24.828928;102.846276,24.828772;102.846424,24.828659;102.846497,24.828615;102.846719,24.828546;102.847005,24.828485;102.847005,24.828481;102.847027,24.828273;102.847053,24.828181;102.847053,24.828181;102.847144,24.827869;102.847144,24.827869;102.8475,24.82668;102.847643,24.82628;102.847782,24.826042;102.847973,24.825833;102.848312,24.825564;102.848394,24.825508;102.848394,24.825508;102.848433,24.825482;102.848759,24.825386;102.849089,24.825321;102.849388,24.825317;102.849666,24.825334;102.849666,24.825334;102.849839,24.825399;102.850456,24.825686;102.850456,24.825686;102.850768,24.825833;102.850768,24.825833;102.851003,24.825972"
16,23,300.31,"102.844939,24.827951;102.844792,24.828355;102.844787,24.828355;102.84546,24.828529;102.84546,24.828529;102.845543,24.828563;102.845543,24.828563;102.845729,24.828655;102.846141,24.828928;102.846141,24.828928;102.846276,24.828772;102.846424,24.828659;102.846497,24.828615;102.846719,24.828546;102.847005,24.828485;102.847005,24.828481;102.847027,24.828273;102.847053,24.828181;102.847053,24.828181;102.847144,24.827869;102.847144,24.827869"
16,24,520.65,"102.844939,24.827951;102.844792,24.828355;102.844787,24.828355;102.84546,24.828529;102.84546,24.828529;102.845543,24.828563;102.845543,24.828563;102.845729,24.828655;102.846141,24.828928;102.846141,24.828928;102.846276,24.828772;102.846424,24.828659;102.846497,24.828615;102.846719,24.828546;102.847005,24.828485;102.847005,24.828481;102.847027,24.828273;102.847053,24.828181;102.847053,24.828181;102.847144,24.827869;102.847144,24.827869;102.8475,24.82668;102.847643,24.82628;102.847782,24.826042;102.847973,24.825833;102.848312,24.825564;102.848394,24.825508;102.848394,24.825508;102.848433,24.825482;102.848759,24.825386;102.849089,24.825321;102.849388,24.825317;102.849666,24.825334;102.849666,24.825334;102.849839,24.825399;102.850456,24.825686;102.850456,24.825686;102.850768,24.825833;102.850768,24.825833;102.851003,24.825972;102.851441,24.826354;102.851723,24.826536;102.852066,24.826636;102.852066,24.826636;102.852956,24.82681;102.852956,24.82681;102.853225,24.826858;102.853225,24.826858;102.853247,24.827018;102.853247,24.827018;102.85332,24.827465;102.85332,24.827465;102.853251,24.827444;102.852422,24.827352;102.851788,24.827235;102.851003,24.826997"
16,25,327.15,"102.845152,24.827591;102.845213,24.827452;102.845213,24.827452;102.84566,24.826441;102.84566,24.826441;102.845729,24.826289;102.845729,24.826289;102.845929,24.825846;102.845929,24.825846;102.845981,24.825729;102.845981,24.825725;102.846298,24.825829;102.84638,24.825842;102.846506,24.825838;102.846615,24.825773;102.846615,24.825773"
16,26,137.11,"102.844939,24.827951;102.844792,24.828355;102.844787,24.828355;102.844405,24.828268;102.844405,24.828268;102.843524,24.82809;102.84352,24.828086;102.843563,24.827891;102.843563,24.827891"
16,27,353.44,"102.845152,24.827591;102.845213,24.827452;102.845213,24.827448;102.844301,24.827131;102.844297,24.827127;102.844323,24.826706;102.844323,24.826706;102.844358,24.826567;102.844358,24.826567;102.844544,24.826037;102.844605,24.825924;102.844605,24.825924;102.844718,24.82569;102.844718,24.825686;102.844544,24.825629;102.844544,24.825629"
16,28,898.06,"102.845152,24.827591;102.845213,24.827452;102.845213,24.827452;102.84566,24.826441;102.84566,24.826441;102.845729,24.826289;102.845729,24.826289;102.845929,24.825846;102.845929,24.825846;102.845981,24.825729;102.845981,24.825729;102.84605,24.825569;102.84605,24.825569;102.846098,24.825469;102.846254,24.825;102.846254,24.824948;102.846211,24.824878;102.846194,24.824826;102.846189,24.824822;102.846202,24.82477;102.846259,24.82464;102.84628,24.824566;102.84628,24.824562;102.845851,24.824401;102.845846,24.824397;102.846345,24.824028;102.846589,24.823767;102.846589,24.823767;102.847135,24.823151;102.847135,24.823151;102.847305,24.822973;102.84753,24.822778;102.84753,24.822778;102.847891,24.822574;102.848064,24.8225;102.848064,24.8225;102.848546,24.822357;102.84872,24.822326;102.84872,24.822326;102.848867,24.822309;102.849158,24.822309;102.849492,24.822335;102.849948,24.82247;102.850178,24.822561;102.850178,24.822561;102.850516,24.822747;102.850516,24.822747;102.850755,24.822951;102.850755,24.822951;102.851341,24.823442;102.851341,24.823442;102.851549,24.823611;102.851549,24.823611;102.85197,24.823945;102.85197,24.823945;102.852135,24.824089;102.852135,24.824089;102.852257,24.824197;102.852565,24.824366;102.852565,24.824366;102.852639,24.824405;102.852639,24.82441;102.85283,24.824045;102.852869,24.823997"
17,18,573.41,"102.85046,24.825686;102.850456,24.825686;102.850768,24.825833;102.850768,24.825833;102.851003,24.825972;102.851441,24.826354;102.851723,24.826536;102.852066,24.826636;102.852066,24.826636;102.852956,24.82681;102.852956,24.82681;102.853225,24.826858;102.853225,24.826858;102.853759,24.826957;102.853932,24.827014;102.853932,24.827014;102.854002,24.827036;102.854388,24.827231;102.854666,24.827448;102.854666,24.827448;102.85487,24.82763;102.855095,24.82786;102.855095,24.82786;102.855404,24.828125;102.855404,24.828125;102.855499,24.828199;102.855499,24.828199;102.855117,24.82829;102.855117,24.82829"
17,19,138.04,"102.850577,24.824288;102.850573,24.824284;102.850794,24.824015;102.850794,24.82401;102.850751,24.823906;102.850751,24.823837;102.850755,24.823811"
17,20,587.61,"102.850577,24.824288;102.850577,24.824288;102.850195,24.824049;102.850195,24.824049;102.849848,24.823902;102.849848,24.823902;102.849709,24.823793;102.849618,24.823737;102.849466,24.823698;102.849466,24.823698;102.849319,24.823681;102.849214,24.823685;102.848945,24.823746;102.848945,24.823746;102.848438,24.823854;102.848438,24.823854;102.847799,24.823989;102.847682,24.824067;102.847591,24.824266;102.847591,24.824266;102.847569,24.824297;102.847569,24.824297;102.8475,24.82441;102.847422,24.824562;102.847418,24.824562;102.847235,24.824319;102.847231,24.824314;102.847188,24.82434;102.847062,24.824631;102.846953,24.824813;102.846949,24.824813;102.846975,24.824831;102.846997,24.824874;102.846997,24.824926;102.84671,24.825651;102.84671,24.825651;102.846619,24.825768;102.846619,24.825768;102.84651,24.825833;102.846385,24.825842;102.846302,24.825833;102.845985,24.825729;102.845981,24.825725;102.845933,24.825842;102.845929,24.825842"
17,21,798.19,"102.850577,24.824288;102.850577,24.824288;102.850195,24.824049;102.850195,24.824049;102.849848,24.823902;102.849848,24.823902;102.849709,24.823793;102.849618,24.823737;102.849466,24.823698;102.849466,24.823698;102.849319,24.823681;102.849214,24.823685;102.848945,24.823746;102.848945,24.823746;102.848438,24.823854;102.848438,24.823854;102.847799,24.823989;102.847682,24.824067;102.847591,24.824266;102.847591,24.824266;102.847569,24.824297;102.847569,24.824297;102.8475,24.82441;102.847422,24.824562;102.847418,24.824562;102.847235,24.824319;102.847235,24.824319;102.847079,24.824084;102.846862,24.823893;102.846862,24.823893;102.846593,24.823767;102.846589,24.823763;102.84635,24.824023;102.845851,24.824397;102.845851,24.824397;102.845451,24.824696;102.845187,24.824957;102.844844,24.825434;102.844844,24.825434;102.844722,24.825686;102.844718,24.825686;102.844544,24.825629;102.844544,24.825629;102.843524,24.825256;102.843524,24.825256;102.842187,24.824805;102.842183,24.8248;102.842148,24.824935;102.842144,24.824935;102.842057,24.824896;102.842057,24.824896;102.841988,24.824844;102.841984,24.824839"
17,22,147.42,"102.85046,24.825686;102.850456,24.825686;102.850768,24.825833;102.850768,24.825833;102.851003,24.825972"
17,23,378.05,"102.850547,24.825082;102.850499,24.825095;102.85046,24.825091;102.850282,24.82497;102.850282,24.82497;102.849983,24.824766;102.849978,24.824761;102.84967,24.825334;102.849666,24.825334;102.849392,24.825317;102.849093,24.825317;102.848763,24.825382;102.848438,24.825477;102.848398,24.825503;102.848398,24.825503;102.848316,24.82556;102.847977,24.825829;102.847786,24.826037;102.847648,24.826276;102.847504,24.826675"
17,24,256.7,"102.85046,24.825686;102.850456,24.825686;102.850768,24.825833;102.850768,24.825833;102.851003,24.825972;102.851441,24.826354;102.851723,24.826536;102.852066,24.826636;102.852066,24.826636;102.852956,24.82681;102.852956,24.82681;102.853225,24.826858;102.853225,24.826858;102.853247,24.827018;102.853247,24.827018;102.85332,24.827465;102.85332,24.827465;102.853251,24.827444;102.852422,24.827352;102.851788,24.827235;102.851003,24.826997"
17,25,400.7,"102.850577,24.824288;102.850577,24.824288;102.850195,24.824049;102.850195,24.824049;102.849848,24.823902;102.849848,24.823902;102.849709,24.823793;102.849618,24.823737;102.849466,24.823698;102.849466,24.823698;102.849319,24.823681;102.849214,24.823685;102.848945,24.823746;102.848945,24.823746;102.848438,24.823854;102.848438,24.823854;102.847799,24.823989;102.847682,24.824067;102.847591,24.824266;102.847591,24.824266;102.847569,24.824297;102.847569,24.824297;102.8475,24.82441;102.847422,24.824562;102.847418,24.824562;102.847235,24.824319;102.847231,24.824314;102.847188,24.82434;102.847062,24.824631;102.846953,24.824813;102.846949,24.824813;102.846975,24.824831;102.846997,24.824874;102.846997,24.824926"
17,26,785.83,"102.850547,24.825082;102.850499,24.825095;102.85046,24.825091;102.850282,24.82497;102.850282,24.82497;102.849983,24.824766;102.849978,24.824761;102.84967,24.825334;102.849666,24.825334;102.849392,24.825317;102.849093,24.825317;102.848763,24.825382;102.848438,24.825477;102.848398,24.825503;102.848398,24.825503;102.848316,24.82556;102.847977,24.825829;102.847786,24.826037;102.847648,24.826276;102.847504,24.826675;102.847148,24.827865;102.847148,24.827865;102.847057,24.828177;102.847057,24.828177;102.847031,24.828268;102.84701,24.828481;102.847005,24.828481;102.846723,24.828542;102.846502,24.828611;102.846428,24.828655;102.84628,24.828767;102.846146,24.828928;102.846141,24.828928;102.845734,24.828659;102.845547,24.828568;102.845547,24.828568;102.845464,24.828533;102.845464,24.828533;102.844792,24.828359;102.844792,24.828359;102.844405,24.828268;102.844405,24.828268;102.843524,24.82809;102.84352,24.828086;102.843563,24.827891;102.843563,24.827891"
17,27,746.66,"102.850577,24.824288;102.850577,24.824288;102.850195,24.824049;102.850195,24.824049;102.849848,24.823902;102.849848,24.823902;102.849709,24.823793;102.849618,24.823737;102.849466,24.823698;102.849466,24.823698;102.849319,24.823681;102.849214,24.823685;102.848945,24.823746;102.848945,24.823746;102.848438,24.823854;102.848438,24.823854;102.847799,24.823989;102.847682,24.824067;102.847591,24.824266;102.847591,24.824266;102.847569,24.824297;102.847569,24.824297;102.8475,24.82441;102.847422,24.824562;102.847418,24.824562;102.847235,24.824319;102.847235,24.824319;102.847079,24.824084;102.846862,24.823893;102.846862,24.823893;102.846593,24.823767;102.846589,24.823763;102.84635,24.824023;102.845851,24.824397;102.845851,24.824397;102.845451,24.824696;102.845187,24.824957;102.844844,24.825434;102.844844,24.825434;102.844722,24.825686;102.844718,24.825686;102.844544,24.825629;102.844544,24.825629"
